noc_title_2016,noc_title_2021,prov,noc_2016,noc_2016_title,skill_level,noc_2021,noc_2021_title,teer_category,noc_version,min_wage,median_wage,max_wage,mean_wage,source,reference_period,revision_date,text
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,20.0,36.73,87.41,47.5,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>87.41<br><b>Median wage: </b>36.73<br><b>Min wage: </b>20.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,18.0,37.81,80.34,44.92,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>80.34<br><b>Median wage: </b>37.81<br><b>Min wage: </b>18.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,19.0,34.35,72.83,41.35,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>72.83<br><b>Median wage: </b>34.35<br><b>Min wage: </b>19.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,20.0,31.56,58.05,36.88,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>58.05<br><b>Median wage: </b>31.56<br><b>Min wage: </b>20.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,20.0,41.02,96.4,51.08,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>96.4<br><b>Median wage: </b>41.02<br><b>Min wage: </b>20.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,20.0,41.77,102.94,54.95,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>102.94<br><b>Median wage: </b>41.77<br><b>Min wage: </b>20.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,25.0,41.77,121.39,57.34,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>121.39<br><b>Median wage: </b>41.77<br><b>Min wage: </b>25.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,19.5,33.82,74.29,41.92,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>74.29<br><b>Median wage: </b>33.82<br><b>Min wage: </b>19.5<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,21.85,38.6,96.29,50.31,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>96.29<br><b>Median wage: </b>38.6<br><b>Min wage: </b>21.85<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Quebec,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,16.5,29.46,60.69,33.69,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>60.69<br><b>Median wage: </b>29.46<br><b>Min wage: </b>16.5<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,24.28,51.34,122.11,64.31,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>122.11<br><b>Median wage: </b>51.34<br><b>Min wage: </b>24.28<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,23.55,47.29,112.47,58.82,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>112.47<br><b>Median wage: </b>47.29<br><b>Min wage: </b>23.55<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,26.35,60.0,128.54,71.02,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>128.54<br><b>Median wage: </b>60.0<br><b>Min wage: </b>26.35<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,25.0,46.89,103.39,55.05,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>103.39<br><b>Median wage: </b>46.89<br><b>Min wage: </b>25.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,23.78,47.15,115.68,62.33,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>115.68<br><b>Median wage: </b>47.15<br><b>Min wage: </b>23.78<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Ontario,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,21.0,38.56,96.4,52.87,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>96.4<br><b>Median wage: </b>38.56<br><b>Min wage: </b>21.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Manitoba,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,20.0,39.79,97.11,50.49,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>97.11<br><b>Median wage: </b>39.79<br><b>Min wage: </b>20.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Manitoba,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,21.5,38.56,100.51,50.7,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>100.51<br><b>Median wage: </b>38.56<br><b>Min wage: </b>21.5<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Saskatchewan,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,21.85,38.56,77.12,47.28,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>77.12<br><b>Median wage: </b>38.56<br><b>Min wage: </b>21.85<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Saskatchewan,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,16.5,33.7,105.43,55.93,2016 Census,2016,2022-11-16,<b>Max wage: </b>105.43<br><b>Median wage: </b>33.7<br><b>Min wage: </b>16.5<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Alberta,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,15.0,46.04,150.76,101.14,2016 Census,2016,2022-11-16,<b>Max wage: </b>150.76<br><b>Median wage: </b>46.04<br><b>Min wage: </b>15.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Alberta,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,15.0,56.17,192.78,145.08,2016 Census,2016,2022-11-16,<b>Max wage: </b>192.78<br><b>Median wage: </b>56.17<br><b>Min wage: </b>15.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,Alberta,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,16.9,45.77,122.34,75.11,2016 Census,2016,2022-11-16,<b>Max wage: </b>122.34<br><b>Median wage: </b>45.77<br><b>Min wage: </b>16.9<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,British Columbia,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,23.31,42.42,89.98,51.23,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>89.98<br><b>Median wage: </b>42.42<br><b>Min wage: </b>23.31<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,British Columbia,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,24.0,43.7,77.12,47.73,Employment Insurance Survey Data,2020-2021,2022-11-16,<b>Max wage: </b>77.12<br><b>Median wage: </b>43.7<br><b>Min wage: </b>24.0<br>
"0015 - Senior managers - trade, broadcasting and other services, n.e.c.",,British Columbia,0015,"Senior managers - trade, broadcasting and other services, n.e.c.",0,,,,2016,15.65,42.51,134.87,68.95,2016 Census,2016,2022-11-16,<b>Max wage: </b>134.87<br><b>Median wage: </b>42.51<br><b>Min wage: </b>15.65<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Nova Scotia,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.6,48.82,147.86,74.2,2016 Census,2016,2022-11-16,<b>Max wage: </b>147.86<br><b>Median wage: </b>48.82<br><b>Min wage: </b>13.6<br>
"0016 - Senior managers - construction, transportation, production and utilities",,New Brunswick,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.73,34.95,81.68,43.05,2016 Census,2016,2022-11-16,<b>Max wage: </b>81.68<br><b>Median wage: </b>34.95<br><b>Min wage: </b>14.73<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,35.88,121.97,60.53,2016 Census,2016,2022-11-16,<b>Max wage: </b>121.97<br><b>Median wage: </b>35.88<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,37.63,111.01,53.95,2016 Census,2016,2022-11-16,<b>Max wage: </b>111.01<br><b>Median wage: </b>37.63<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,30.07,85.28,46.33,2016 Census,2016,2022-11-16,<b>Max wage: </b>85.28<br><b>Median wage: </b>30.07<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,37.09,126.37,64.01,2016 Census,2016,2022-11-16,<b>Max wage: </b>126.37<br><b>Median wage: </b>37.09<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,37.16,130.81,62.12,2016 Census,2016,2022-11-16,<b>Max wage: </b>130.81<br><b>Median wage: </b>37.16<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,33.79,112.38,54.08,2016 Census,2016,2022-11-16,<b>Max wage: </b>112.38<br><b>Median wage: </b>33.79<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,34.38,90.22,42.41,2016 Census,2016,2022-11-16,<b>Max wage: </b>90.22<br><b>Median wage: </b>34.38<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Quebec,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,14.25,32.04,72.69,38.3,2016 Census,2016,2022-11-16,<b>Max wage: </b>72.69<br><b>Median wage: </b>32.04<br><b>Min wage: </b>14.25<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,51.15,161.54,90.07,2016 Census,2016,2022-11-16,<b>Max wage: </b>161.54<br><b>Median wage: </b>51.15<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,50.61,142.22,75.92,2016 Census,2016,2022-11-16,<b>Max wage: </b>142.22<br><b>Median wage: </b>50.61<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,57.03,190.41,107.84,2016 Census,2016,2022-11-16,<b>Max wage: </b>190.41<br><b>Median wage: </b>57.03<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,49.84,126.37,72.45,2016 Census,2016,2022-11-16,<b>Max wage: </b>126.37<br><b>Median wage: </b>49.84<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,49.27,161.09,80.52,2016 Census,2016,2022-11-16,<b>Max wage: </b>161.09<br><b>Median wage: </b>49.27<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,45.54,188.45,86.03,2016 Census,2016,2022-11-16,<b>Max wage: </b>188.45<br><b>Median wage: </b>45.54<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Ontario,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,15.5,49.5,155.97,77.08,2016 Census,2016,2022-11-16,<b>Max wage: </b>155.97<br><b>Median wage: </b>49.5<br><b>Min wage: </b>15.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Manitoba,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.5,46.24,140.4,89.2,2016 Census,2016,2022-11-16,<b>Max wage: </b>140.4<br><b>Median wage: </b>46.24<br><b>Min wage: </b>13.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Manitoba,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.5,42.51,73.32,47.04,2016 Census,2016,2022-11-16,<b>Max wage: </b>73.32<br><b>Median wage: </b>42.51<br><b>Min wage: </b>13.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Manitoba,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,20.66,51.31,169.33,119.37,2016 Census,2016,2022-11-16,<b>Max wage: </b>169.33<br><b>Median wage: </b>51.31<br><b>Min wage: </b>20.66<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Manitoba,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.5,43.1,125.16,65.55,2016 Census,2016,2022-11-16,<b>Max wage: </b>125.16<br><b>Median wage: </b>43.1<br><b>Min wage: </b>13.5<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Saskatchewan,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.57,39.74,154.8,86.93,2016 Census,2016,2022-11-16,<b>Max wage: </b>154.8<br><b>Median wage: </b>39.74<br><b>Min wage: </b>13.57<br>
"0016 - Senior managers - construction, transportation, production and utilities",,Saskatchewan,0016,"Senior managers - construction, transportation, production and utilities",0,,,,2016,13.0,40.59,132.3,101.21,2016 Census,2016,2022-11-16,<b>Max wage: </b>132.3<br><b>Median wage: </b>40.59<br><b>Min wage: </b>13.0<br>
